,movie_id,title,genre,country,director,avg_rating,actor,year,user_id,rating
5539,10714,바이 더 건,액션,미국,제임스 모턴,4.72,"레이튼 미스터,하비 케이틀,벤 반스,토비 존스",2014,289,2
5540,10716,드라큘라 레전드,"공포(호러),멜로/로맨스,스릴러",아랍에미리트연합국정부,루페시 폴,2.25,"미치 포웰,패트리시아 두아르테,안나 버크홀더",2012,314,3
5541,10719,탐정사무소 - 사랑과 전쟁,"스릴러,드라마",한국,이동현,6.44,"강현중,한그림,이현지,이채하",2016,363,5
5542,10720,잠 못 이루는 섹스 2,멜로/로맨스,한국,이민환,5.22,"김도희,도모새,강예나",2016,342,1
5543,10721,제3의 사랑,"멜로/로맨스,드라마",중국,이재한,7.37,"송승헌,유역비",2014,109,2
5544,10722,이지머니 2,"액션,범죄,드라마",스웨덴,바박 나자피,7.5,"조엘 킨나만,페레스 파레스,마티아스 바레라",2012,118,2
5545,10723,에이리언: 버뮤다 삼각지대,"액션,공포(호러),SF",미국,닉 라이온,3.93,"트레버 도노반,린다 해밀턴,마이아 해리슨",2014,372,1
5546,10724,얼굴도둑,"드라마,스릴러",프랑스,매튜 델라포테,7.97,마티유 카소비츠,2014,116,1
5547,10725,배짱이들,다큐멘터리,한국,정훈,8.68,"이인세,강백수,송형준,최휘찬,정솔",2015,69,4
5548,10726,아빠가 돌아왔다,"가족,드라마",한국,윤여창,4.94,"조동혁,조원빈,홍아름",2015,343,3
5549,10727,미셔너리: 감춰진 그림자,"드라마,스릴러",미국,안소니 디블라시,4.53,"돈 올리비에리,미치 라이언,킵 파듀",2013,193,2
5550,10728,남녀의 궁합,멜로/로맨스,한국,채길병,6.8,"이지우,이유희,김시유",2016,85,5
5551,10730,더 헌트,드라마,덴마크,토마스 빈터베르그,9.0,"매즈 미켈슨,토머스 보 라센,수시 울드,아니카 베데르코프",2012,222,4
5552,10732,내 곁에 있어줘,"멜로/로맨스,드라마",싱가포르,에릭 쿠,8.47,"테레사 첸,싯 켕 유,치우 성 칭,에잔 리",2005,10,3
5553,10733,클랜,"범죄,스릴러","아르헨티나,스페인",파블로 트라페로,7.08,"길예르모 프란셀라,피터 란자니,릴리 포포비크",2015,226,4
5554,10735,다이버전트 시리즈: 얼리전트,"액션,어드벤처,SF",미국,로베르트 슈벤트케,7.29,"쉐일린 우들리,테오 제임스,마일즈 텔러,나오미 왓츠,매기 큐,조 크라비츠",2016,20,4
5555,10737,매직브러시,애니메이션,중국,쯔씽 쫑,7.94,"김서영,김경희,박상훈,홍진욱",2016,169,2
5556,10738,아노말리사,"애니메이션,코미디,판타지",미국,"찰리 카우프만,듀크 존슨",7.43,"제니퍼 제이슨 리,데이빗 듈리스,톰 누난",2015,274,4
5557,10739,맛있는 인생,"드라마,멜로/로맨스",한국,조성규,7.18,"류승수,이솜",2010,158,3
5558,10742,탐욕의 별,다큐멘터리,한국,공귀현,8.33,김의성,2015,115,1
5559,10743,슬로우 비디오,"드라마,코미디",한국,김영탁,7.77,"차태현,남상미",2014,296,1
5560,10744,런닝맨,"액션,코미디","한국,미국",조동오,7.77,"신하균,이태리,김상호,조은지,오정세",2012,357,3
5561,10745,푸른 강은 흘러라,드라마,"한국,중국",강미자,7.19,"한예리,남철,임선애",2008,341,1
5562,10746,레고 무비,"애니메이션,코미디,액션,가족",미국,"필 로드,크리스 밀러",8.46,"윌 페렐,리암 니슨,알리슨 브리,엘리자베스 뱅크스,모건 프리먼,윌 아넷,크리스 프랫",2014,139,5
5563,10747,조선미녀삼총사,"코미디,액션,사극",한국,박제현,4.03,"하지원,강예원,가인,고창석,주상욱",2013,268,4
5564,10748,사랑 따윈 필요 없어,"멜로/로맨스,드라마",한국,이철하,6.36,"김주혁,문근영",2006,218,1
5565,10749,밍크코트,드라마,한국,"신아가,이상철",8.32,"황정민,김미향,한송희,이종윤",2011,239,3
5566,10750,제자의 육체 노출,성인물(에로),일본,테이 쟈가,1.0,무라카미 료코,2015,282,1
5567,10753,산책,"가족,드라마",한국,이정국,8.23,"김상중,박진희",2000,75,3
5568,10754,헌팅 인 살렘: 악령의 마을,공포(호러),미국,쉐인 반 다이크,2.38,빌 오버스트 주니어,2011,284,4
5569,10755,인사이드 링: 항공기를 훔쳐라,"스릴러,범죄,드라마",프랑스,로렌트 투엘,4.95,"장 르노,가스파르 울리엘",2009,281,2
5570,10756,밀그램 프로젝트,드라마,미국,마이클 알메레이다,6.5,"피터 사스가드,위노나 라이더,안톤 옐친,타린 매닝,켈란 루츠",2015,212,3
5571,10757,눈이라도 내렸으면,드라마,한국,장희철,9.14,"이효림,강성국,배진만",2015,87,1
5572,10758,꺼져버려 종양군,"드라마,코미디,멜로/로맨스",중국,한연,8.59,"바이바이허,오언조",2015,274,1
5573,10762,역린,사극,한국,이재규,7.09,"현빈,정재영,조정석,조재현,한지민",2014,8,5
5574,10763,맨발의 꿈,드라마,"한국,인도네시아,일본",김태균,9.27,"박희순,고창석",2010,249,3
5575,10764,고지전,"드라마,전쟁",한국,장훈,8.68,"신하균,고수,이제훈,류승수,고창석,이다윗,류승룡,김옥빈,조진웅,정인기,박영서",2011,255,3
5576,10765,용의주도 미스신,"멜로/로맨스,코미디",한국,박용집,6.56,한예슬,2007,288,5
5577,10766,티끌모아 로맨스,"멜로/로맨스,코미디",한국,김정환,7.53,"한예슬,송중기",2011,213,5
5578,10767,어디선가 누군가에 무슨일이 생기면 틀림없이 나타난다 홍반장,코미디,한국,강석범,8.14,"김주혁,엄정화,김가연",2004,373,5
5579,10768,러브 호텔,드라마,일본,소마이 신지,9.33,"하야미 노리코,테라다 미노리",1985,332,3
5580,10770,그랑프리,드라마,한국,양윤호,7.26,"김태희,양동근",2010,108,1
5581,10771,각설탕,드라마,한국,이환경,8.85,"임수정,박은수",2006,337,2
5582,10772,마이 파더,"드라마,가족",한국,황동혁,8.35,"김영철,다니엘 헤니",2007,81,2
5583,10773,순애보,멜로/로맨스,한국,이재용,7.6,"이정재,다치바나 미사토",2000,142,1
5584,10774,두근두근 내 인생,드라마,한국,이재용,7.09,"강동원,송혜교,조성목",2014,235,5
5585,10775,홀리데이,"드라마,스릴러,범죄",한국,양윤호,8.72,"카메론 디아즈,케이트 윈슬렛,주드 로,잭 블랙",2006,2,2
5586,10776,싱글즈,코미디,한국,권칠인,8.14,"장진영,이범수,엄정화,김주혁",2003,185,3
5587,10777,다른나라에서,드라마,한국,홍상수,6.87,"이자벨 위페르,유준상",2011,104,4
5588,10778,도가니,드라마,한국,황동혁,9.27,"공유,정유미",2011,394,2
5589,10779,조금만 더 가까이,"멜로/로맨스,드라마",한국,김종관,6.77,"윤계상,정유미,윤희석,요조",2010,98,5
5590,10780,외출,멜로/로맨스,한국,허진호,5.55,"배용준,손예진",2005,240,1
5591,10781,아파트,공포(호러),한국,안병기,4.87,"고소영,강성진,장희진",2006,302,5
5592,10782,진격의 거인 파트1,"SF,액션,어드벤처,공포(호러)",일본,히구치 신지,7.2,미우라 하루마,2015,255,4
5593,10784,내 여자친구를 소개합니다,"멜로/로맨스,드라마",한국,곽재용,6.41,"전지현,장혁",2004,23,1
5594,10785,맨 앤 치킨,"코미디,드라마","덴마크,독일",앤더스 토머스 옌센,6.85,"매즈 미켈슨,니콜라이 리 코스,니콜라스 브로,다비드 덴칙,소렌 맬링",2015,395,4
5595,10786,애정 남녀,"멜로/로맨스,코미디",홍콩,엽염침,7.2,"장지림,유심유",2012,302,5
5596,10787,극장판 안녕 자두야,애니메이션,한국,손석우,7.82,"여민정,양정화",2016,80,4
5597,10788,비틀즈: 하드 데이즈 나이트,"코미디,뮤지컬",영국,리차드 레스터,8.69,"존 레논,폴 매카트니,조지 해리슨,링고 스타",1964,156,1
5598,10789,럭키 루크: 전설의 무법자,"어드벤처,코미디,서부극(웨스턴)",프랑스,제임스 허스,6.8,"멜빌 푸포,장 뒤자르댕",2009,204,2
5599,10790,45년 후,"드라마,멜로/로맨스",영국,앤드류 헤이,8.01,"샬롯 램플링,제라르딘 제임스,톰 커트니,돌리 웰스",2015,201,3
5600,10795,바르샤 드림스,다큐멘터리,스페인,조르디 롬파르트,7.99,리오넬 메시,2015,122,4
5601,10796,미망인 하숙집의 환락,성인물(에로),일본,하세가와 카츠노리,2.0,무라사키 아야노,2014,251,1
5602,10799,러브 아일랜드,코미디,"크로아티아,독일,보스니아,스위스",야스밀라 즈바니치,8.3,"아리안 라베드,에르민 브라보,아다 콘디스쿠",2014,240,3
5603,10800,노스맨: 바이킹과 늑대군단,"액션,어드벤처","스위스,독일,남아프리카공화국",클라우디오 파,6.19,"에드 스크레인,라이언 콴튼,제임스 노턴",2014,220,5
5604,10801,"불의 날, 생명을 말하다",다큐멘터리,한국,전화성,8.86,"박진주,김수로,김영자,김해창,김혜정,차경애,최경숙",2015,259,5
5605,10805,업사이드 다운,다큐멘터리,한국,김동빈,8.49,"박영우,한복남,제삼열,김현동",2015,296,1
5606,10806,하나와 미소시루,"가족,드라마",일본,아쿠네 토모아키,8.24,"히로스에 료코,타키토 켄이치,히토토 요,콘노 마히루,하라다 키와코,하루카제 히토미,아카마츠 에미나",2015,147,2
5607,10807,엔조이닷컴,"멜로/로맨스,드라마",한국,백수호,4.5,"허진우,손주영,이시안,윤설",2016,160,3
5608,10808,감시자들,"범죄,액션",한국,"조의석,김병서",7.76,"설경구,정우성,한효주",2013,118,5
5609,10809,아주 특별한 손님,드라마,한국,이윤기,7.08,"한효주,김영민",2006,99,2
5610,10810,헬머니,코미디,한국,신한솔,6.81,"김수미,정만식,김정태,이태란,정애연,이영은,이아인,박준금",2014,300,1
5611,10811,고스트 오브 컨저링,공포(호러),미국,호세 프렌데스,3.29,"알렉스 알레오,아리엘 브래치펠드,스테파니 그레코,린 로우리,하워드 맥네이어",2012,207,4
5612,10814,더 메리: 잃어버린 영혼,"공포(호러),스릴러",미국,제니퍼 B. 화이트,5.45,"조시 주니가,캐서린 블랙",2014,105,5
5613,10815,더 샌드,"공포(호러),SF",미국,아이작 가바에프,2.93,"밋첼 머소,딘 가이어,니키 레이,브룩 버틀러,클레오 베리,신시아 뮤렐",2015,98,1
5614,10816,프랑켄슈타인 VS 미라,공포(호러),미국,데미안 레온,5.58,"맥스 라이저,애쉬튼 리,부머 팁스,브랜든 데스패인",2015,238,5
5615,10817,시크릿 인 데어 아이즈,"미스터리,스릴러",미국,빌리 레이,7.58,"니콜 키드먼,줄리아 로버츠,딘 노리스,치웨텔 에지오포",2015,307,5
5616,10820,어둠 속의 빛,드라마,"폴란드,독일",아그네츠카 홀란드,8.18,"로버트 비엑키에비츠,벤노 퓨어만,아그니에쉬카 그로코브스카",2011,380,5
5617,10821,세이빙 미스터 우,"드라마,액션",중국,딩성,7.83,"유덕화,유엽,왕첸웬,오약보",2015,367,3
5618,10822,봄,"드라마,멜로/로맨스",한국,조근현,8.74,"박용우,김서형,이유영",2014,131,2
5619,10823,소셜포비아,"스릴러,드라마",한국,홍석재,7.9,"변요한,이주승,류준열,하윤경,유대형,박근록,오희준,임지호,김용준,정재우",2014,165,2
5620,10824,헨젤과 그레텔,공연,독일,에이드리언 노블,6.17,"아드리안 이뢰드,야니나 베흘레,다니엘라 진드람,일레아나 톤카,미카엘라 슈스터,아니카 게르하르즈",2015,256,5
5621,10828,맛있는 떡,멜로/로맨스,한국,이승환,1.0,"이나,은지수,김주연,박재완",2015,218,1
5622,10829,5월 1일,"드라마,멜로/로맨스",대만,주격태,8.0,"임현제,가정문",2015,5,5
5623,10830,엘리제궁의 요리사,코미디,프랑스,크리스티앙 뱅상,7.88,"카트린 프로,이폴리트 지라르도,아르튀르 뒤퐁,장 도르메송",2012,381,1
5624,10832,정사 : 결혼 말고 연애,멜로/로맨스,한국,조경훈,6.41,"유소현,주인철,김유연,안소희",2016,333,1
5625,10833,술에 대하여 - 극장판,다큐멘터리,한국,"임범,조승원",8.67,"오달수,올라이즈 밴드",2011,185,1
5626,10834,우리 지금 할래,멜로/로맨스,한국,박범수,6.0,수지,2014,288,1
5627,10835,동거의 목적,멜로/로맨스,한국,조성우,6.54,"제동화,하얀",2016,191,5
5628,10836,마야,애니메이션,"독일,호주",알렉스 스타더만,8.31,.,2014,129,3
5629,10837,성룡의 아시수,"액션,코미디",중국,송윤희,3.82,"요성동,왕해상,장란신",2015,33,1
5630,10838,22분: 아덴만 구출작전,"액션,범죄",러시아,바실리 세리코프,6.94,"마카르 자포로스키,데니스 니키포로브,빅토르 슈크호루코브",2014,392,1
5631,10840,사랑과 음악사이,"멜로/로맨스,드라마","미국,캐나다",션 뮤쇼우,5.78,"제이슨 서디키스,레베카 홀",2015,159,4
5632,10842,열한시,스릴러,한국,김현석,6.44,"정재영,최다니엘,김옥빈",2013,250,2
5633,10843,황진이,"드라마,멜로/로맨스",한국,장윤현,5.34,"송혜교,유지태",2007,144,1
5634,10844,파라노말 액티비티: 더 고스트 디멘션,"미스터리,공포(호러)",미국,그레고리 플로킨,5.49,"크리스 J. 머레이,브릿 쇼,아이비 조지",2015,91,2
5635,10845,냉정과 열정사이,"멜로/로맨스,드라마",일본,나카에 이사무,8.36,"다케노우치 유타카,진혜림",2001,92,2
5636,10846,트리플 9,"범죄,스릴러",미국,존 힐코트,8.42,"치웨텔 에지오포,케이시 애플렉,케이트 윈슬렛,안소니 마키,아론 폴,클리프톤 콜린스 주니어,노만 리더스,갤 가돗,우디 해럴슨",2016,391,2
5637,10850,롤러코스터,코미디,한국,하정우,6.54,"정경호,한수현",2013,12,1
5638,10851,눈물,드라마,한국,임상수,7.19,"한준,박잎선,봉태규,조은지",2000,223,3
5639,10852,첫눈,"드라마,멜로/로맨스","한국,일본",한상희,7.46,"이준기,미야자키 아오이",2007,345,3
5640,10853,일탈여행: 프라이빗 아일랜드,"멜로/로맨스,드라마",한국,한상희,4.67,"손은서,신소율,다은",2013,332,1
5641,10854,반두비,"드라마,멜로/로맨스",한국,신동일,6.8,"이마붑,백진희,이일화,박혁권",2009,120,3
5642,10855,트레이닝 데이: 비열한 거리,"범죄,드라마",프랑스,필립페 레페브레,6.78,로쉬디 젬,2012,296,1
5643,10856,클린턴로드 : 죽음의 호수,공포(호러),미국,데숀 하디,5.29,"리아 존스,리처드 라이커,안소니 그랜트,인디아 오트리",2015,103,5
5644,10859,위험한 섹스: 아야노의 불륜,성인물(에로),일본,토모마츠 나오유키,6.0,"코토노,우사기 츠바사",2014,42,1
5645,10862,마녀의 집,공포(호러),미국,글렌 밀러,2.09,"마리사 린 존슨,로라 알렉산드라 라모스",2013,79,1
5646,10864,헌츠맨: 윈터스 워,"액션,어드벤처",미국,세딕 니콜라스 트로얀,7.61,"크리스 헴스워스,샤를리즈 테론,에밀리 블런트,제시카 차스테인",2016,37,5
5647,10865,연평해전,드라마,한국,김학순,9.02,"김무열,진구,이현우",2015,132,5
5648,10866,소명,다큐멘터리,한국,신현원,9.08,"강명관,심순주,유열",2009,399,3
5649,10867,공공의 적 2,드라마,한국,강우석,7.48,"설경구,정준호",2005,8,4
5650,10868,악인은 살아 있다,스릴러,한국,김회근,5.82,"박병은,김홍파,김법래",2014,363,1
5651,10869,두사부일체,코미디,한국,"윤제균,이경원",7.51,"정준호,정웅인,정운택,오승은,송선미,박준규",2001,98,2
5652,10870,라 스칼라 라 트라비아타,공연,이탈리아,드미트리 체르니아코프,5.5,"디아나 담라우,표트르 베찰라,젤리코 루치치,쥬세피나 피운티",2013,357,1
5653,10871,일어서는 인간,드라마,한국,김미영,5.8,"허지원,전수지,임형국",2015,177,4
5654,10872,붕붕 달려라 깜이,애니메이션,독일,"우테 폰 뮌쇼폴,잔도르 예세",7.47,"얀 딜레이,카타리나 탈바흐,안나 탈바히,남도형,서원석,김경희,이현",2015,142,2
5655,10873,최악의 이웃과 사랑에 빠지는 방법,"멜로/로맨스,코미디",프랑스,클로비스 코르니악,8.15,"클로비스 코르니악,멜라니 베니어,릴루 포글리,필립페 듀쿠에스네",2015,175,1
5656,10874,도둑들,"액션,범죄","한국,홍콩",최동훈,7.65,"김윤석,김혜수,이정재,전지현,임달화,김해숙,오달수,김수현,이신제,증국상",2012,193,3
5657,10875,박쥐,"공포(호러),드라마","한국,미국,호주",박찬욱,9.0,.,2008,250,5
5658,10880,이지메-여고생의 혼잣말,"드라마,스릴러",일본,후지와라 켄이치,1.0,혼다 리코,2013,301,3
5659,10885,퍼햅스 러브,뮤지컬,홍콩,"진가신,진가상",6.51,"금성무,장학우,지진희,저우쉰",2005,235,5
5660,10887,맛있는 섹스 그리고 사랑,드라마,한국,봉만대,7.17,"김서형,김성수",2003,96,4
5661,10888,거북이 달린다,"드라마,액션,범죄",한국,이연우,8.43,"김윤석,정경호,견미리,선우선",2009,186,5
5662,10889,두 사람이다,공포(호러),한국,오기환,4.5,"윤진서,박기웅,이기우,김소은",2007,17,1
5663,10891,조폭마누라,코미디,한국,조진규,6.43,신은경,2001,303,2
5664,10893,만물생장-끝없는 관계,멜로/로맨스,중국,리 위,7.85,"판빙빙,한경",2015,381,3
5665,10894,소림사 무림탐정 : 황제의 옥패,액션,중국,해도,6.23,"한삭,유관성",2014,107,1
5666,10895,스물,"코미디,드라마",한국,이병헌,7.59,"김우빈,준호,강하늘",2014,22,2
5667,10896,가을로,"멜로/로맨스,드라마",한국,김대승,7.2,"유지태,김지수,엄지원",2006,340,2
5668,10897,소원,드라마,한국,이준익,9.34,"설경구,엄지원,이레",2013,186,5
5669,10898,퀸 오브 데저트,드라마,"미국,모로코",베르너 헤어조크,7.83,"로버트 패틴슨,제임스 프랭코,니콜 키드먼,데미안 루이스",2015,177,5
5670,10899,클로버필드 10번지,"미스터리,스릴러",미국,댄 트라첸버그,7.54,"메리 엘리자베스 윈스티드,존 굿맨,존 갤러거 주니어",2016,359,1
5671,10900,크로닉,드라마,멕시코,미셸 프랑코,8.03,"팀 로스,사라 서덜랜드",2015,12,3
5672,10901,좀비 나이트,"공포(호러),SF",미국,존 걸레거,2.96,"안소니 마이클 홀,대릴 한나,앨런 럭",2013,202,5
5673,10903,샤크스톰 2 : 샤크네이도,"공포(호러),SF",미국,안소니 C. 페란트,5.37,"이안 지어링,타라 레이드,비비카 A. 폭스",2014,130,3
5674,10904,블랙번: 죽음의 숲,공포(호러),캐나다,라우로 차트랜드,3.18,"로슬린 먼로,캘럼 워시,마이크 도퍼드",2015,286,2
5675,10907,블랙옵스 vs 좀비닌자,액션,호주,로디 클로드,4.1,"아담 T 퍼킨스,코룸 엘리스,레베카 샬롱,샤키라 케인",2015,400,2
5676,10911,극장판 울트라맨 우주 몬스터 대결전,"액션,SF",일본,사카모토 코이치,7.39,"미나미 쇼타,미야노 마모루,미야사코 히로유키",2009,347,5
5677,10917,착한 누나,"멜로/로맨스,드라마",일본,카스가 요시노리,2.0,코이즈미 사키,2001,142,1
5678,10920,나루토-대흥분! 초승달 섬의 애니멀 소동,"애니메이션,액션,어드벤처",일본,츠루 토시요키,7.4,"다케우치 준코,나카무라 치에,이노우에 카즈히코,마스카와 요이치",2006,123,1
5679,10921,무영검,액션,한국,김영준,6.82,"이서진,윤소이,이기용,신현준",2005,186,5
5680,10922,썰만화,"코미디,드라마,멜로/로맨스",한국,안일환,8.05,"이채담,이은,진욱,강민성,최이비,전재빈,김태성",2016,297,1
5681,10923,플라이트 엑시던트,스릴러,미국,브래드 오스본,6.41,"앤소니 몽고메리,이안 싱클레어,브리나 팔렌시아",2013,267,1
5682,10924,바다의 노래: 벤과 셀키요정의 비밀,"애니메이션,가족,판타지","아일랜드,덴마크,벨기에,룩셈부르크,프랑스",톰 무어,9.23,"데이비드 라울,브렌단 글리슨,리사 해니건,피오눌라 플라나건,팻 쇼트,루시 오코넬,존 케니",2014,279,2
5683,10925,더 컬링,"공포(호러),스릴러",미국,루스탐 브라나먼,4.21,"제레미 섬터,엘리자베스 디 프린지오,브렛 데번,크리스 코이",2014,91,1
5684,10927,레트리뷰션 : 응징의 날,스릴러,스페인,다니 델 라 토레,6.46,"루이스 토사,하비에르 구티에레즈,고야 톨레도",2015,232,5
5685,10928,미션: 톱스타를 훔쳐라,"액션,코미디,드라마",한국,노병하,8.44,"오창석,정헌,김주리,윤아민,박동빈",2015,327,5
5686,10929,미운 오리 새끼의 모험,"애니메이션,코미디,어드벤처","프랑스,독일,덴마크","마이클 헤그너,카스텐 킬러리치",8.29,"저스틴 그렉,모건 C. 존스",2006,399,4
5687,10930,33,드라마,"미국,칠레",패트리시아 리건,8.56,"안토니오 반데라스,로드리고 산토로,줄리엣 비노쉬",2015,14,1
5688,10931,뜨거운 정사 - 미나 이야기,성인물(에로),일본,쥬레쓰 도리나,3.5,"카호 카즈미,케이스케 이바",2014,70,3
5689,10932,흉가 : 유령의 집,공포(호러),미국,조프 미드,3.05,"루크 바넷,데빈 클락,케이시 캠벨",2011,97,5
5690,10934,트럼보,드라마,미국,제이 로치,8.83,"엘르 패닝,브라이언 크랜스톤,다이안 레인,헬렌 미렌,루이스 C.K.",2015,149,3
5691,10937,캘린더걸,멜로/로맨스,한국,강현철,5.79,"이소희,민혁,권영호",2016,270,2
5692,10938,익스트림 터미네이터 TR,"액션,SF",미국,자비에르 S. 푸슬로우스키,5.4,"제레미 런던,에이 마르티네즈",2009,174,5
5693,10940,우주전쟁 : 화성을 지켜라,"SF,스릴러,전쟁",미국,마크 앳킨스,4.64,"안토니오 사바토 주니어,트레이시 로즈",2009,184,3
5694,10942,서머지드,스릴러,미국,스티븐 C. 밀러,4.73,"탈룰라 라일리,조나단 베넷,티모시 데일리,윌라 포드",2015,82,4
5695,10943,로베르토의 특별한 일주일,코미디,아르헨티나,세바스챤 보렌스타인,8.76,"리카도 다린,뮤리엘 산타 안나,이그나시오 황",2011,65,3
5696,10944,라스트 홈,드라마,미국,라민 바흐러니,8.18,"앤드류 가필드,마이클 섀넌,로라 던",2014,268,4
5697,10946,독수리 에디,드라마,미국,덱스터 플레처,9.03,"태런 에저튼,휴 잭맨,크리스토퍼 월켄",2016,107,1
5698,10947,더 걸 이즈 인 트러블,"범죄,스릴러",미국,줄리어스 오나,6.0,"컬럼버스 숏,윌머 발더라마,알리샤 바흐레다,제시 스펜서",2015,175,1
5699,10950,섬. 사라진 사람들,스릴러,한국,이지승,7.85,"박효주,배성우,이현욱",2015,182,1
5700,10951,입영전야,"멜로/로맨스,코미디",한국,유승택,6.06,"김승욱,김상철,임형순,이선영,백세주",2016,229,4
5701,10952,키친,멜로/로맨스,한국,홍지영,6.41,"신민아,김태우,주지훈",2009,16,1
5702,10953,전우치,"액션,코미디,판타지",한국,최동훈,8.21,"강동원,김윤석,임수정,유해진",2009,116,1
5703,10954,필사의검 토리사시,액션,일본,히라야마 히데유키,7.53,"토요카와 에츠시,이케와키 치즈루",2010,5,4
5704,10955,택시: 나이트페어,액션,프랑스,줄리앙 세리,5.29,"조나단 하워드,파니 발렛,제스 리오딘,조나단 드뮈르게",2015,144,4
5705,10956,마이크롭 앤 가솔린,"코미디,드라마",프랑스,미셸 공드리,8.67,"앙쥬 다르장,테오필 바케,오드리 토투,디안느 베니에 ",2015,1,1
5706,10957,동키호테,"애니메이션,코미디,액션,어드벤처,가족","스페인,이탈리아",호셉 포조,5.88,"앤드류 부엔푸엔테,데이빗 페르난데즈,호세 루이스 길",2007,12,1
5707,10958,조선안방 스캔들-칠거지악,멜로/로맨스,한국,이전,4.67,"은경,미란,칸나,석봉",2014,259,1
5708,10961,은밀한 정사,"멜로/로맨스,드라마",일본,사카모토 후토시,4.5,"아사미 유마,카와세 요우타,니이로 토시마사",2012,313,2
5709,10963,롯본기 양키전쟁,"액션,드라마",일본,코미나미 토시야,1.0,오오츠키 히비키,2012,371,1
5710,10966,야외 거유의 유혹,멜로/로맨스,일본,모리야마 시게오,1.0,미즈나 레이,2015,142,2
5711,10970,잠 못 이루는 섹스,멜로/로맨스,한국,"이민환,이숭환",5.22,"김도희,도모새,강예나",2016,14,2
5712,10971,블랙스톤,드라마,"한국,프랑스",노경태,6.11,"원태희,백현주,이해성",2015,97,3
5713,10977,투어드포스 : 기적의 여정,"코미디,드라마",독일,크리스찬 주버트,9.38,"플로리안 데이비드 핏츠,위르겐 포겔,볼커 브루흐,줄리아 코쉬츠",2014,113,2
5714,10978,프로젝트-M,"SF,드라마",캐나다,에릭 피콜리,4.39,"장 니콜라스 베로,줄리 페로,줄리앙 데샹 졸린",2014,184,1
5715,10981,뱀파이어 시스터,"어드벤처,코미디,드라마",독일,볼프강 그루스,8.0,"마타 마틴,로라 안토니아 로제,마이클 케슬러,스티페 에르체그,크리스티안 폴",2012,187,4
5716,10982,어우동: 주인 없는 꽃,멜로/로맨스,한국,이수성,4.76,"백도빈,강은비,여욱환,남경읍,유장영",2014,315,3
5717,10983,고백할 수 없는,스릴러,한국,최인규,5.18,"배성우,정성일",2014,47,3
5718,10984,말아톤,드라마,한국,정윤철,9.23,"조승우,김미숙",2005,239,4
5719,10985,외인부대 : 암살자들,"액션,어드벤처",미국,크리스토퍼 레이,2.8,"브리짓 닐슨,비비카 A. 폭스,조 벨,크리스타나 로컨,신시아 로즈록",2014,60,2
5720,10987,블라인드,드라마,노르웨이,에스킬 보그트,9.78,"이완,김준배,기국서,문지원",2014,295,3
5721,10989,하이-라이즈,스릴러,영국,벤 휘틀리,5.97,"톰 히들스턴,제레미 아이언스,시에나 밀러,루크 에반스",2015,40,4
5722,10990,포레스트: 죽음의 숲,공포(호러),미국,제이슨 자다,5.07,"나탈리 도머,테일러 키니,오자와 유키요시,이오인 맥큰,스테파니 보그트",2016,55,2
5723,10992,나의 그리스식 웨딩 2,코미디,미국,커크 존스,7.33,"니아 발다로스,존 코베트,엘레나 캠푸리스",2016,300,1
5724,10993,라면 먹고 갈래?,멜로/로맨스,한국,강백호,3.58,"종해,서우,도모세,태봉",2016,80,1
5725,10994,아이돌 섹스 스캔들,멜로/로맨스,한국,야마삐,2.23,주희,2015,244,2
5726,10995,배트맨 대 슈퍼맨: 저스티스의 시작,"액션,어드벤처,판타지",미국,잭 스나이더,6.86,"헨리 카빌,벤 애플렉,에이미 아담스,로렌스 피시번,제시 아이젠버그,제레미 아이언스,홀리 헌터,갤 가돗,로렌 코핸,제프리 딘 모건,제이슨 모모아,에즈라 밀러,다이안 레인",2016,42,2
5727,10996,욕망의 젊은 도우미,성인물(에로),일본,쿠도 마사노리,3.75,"호시노 아카리,사야마 아이,사카이 아즈사",2014,177,3
5728,10998,은교,멜로/로맨스,한국,정지우,7.06,"박해일,김무열,김고은",2012,312,3
5729,11000,오두막 살인사건,"판타지,공포(호러)",미국,게리 존스,5.5,"조 애스테베즈,댄 해거티,토머스 도니,앰버 코널",2013,355,3
5730,11001,킹콩을 들다,드라마,한국,박건용,9.23,"이범수,조안",2009,223,3
5731,11002,사랑,"멜로/로맨스,액션",한국,곽경택,9.0,"줄리 앤드류스,에이미 아담스,패트릭 뎀시",2007,176,5
5732,11009,타투,스릴러,한국,이서,5.57,"송일국,윤주희,권현상,서영",2014,133,2
5733,11011,데빌 인사이드 : 악령의 집,공포(호러),미국,"크리스 헐버트,랜디 켄트",5.33,펠리사 로즈,2013,208,4
5734,11012,오퍼나지: 비밀의 집,"미스터리,드라마,스릴러","미국,불가리아","에반 골드먼,지미 스캔론",3.31,"지미 스캔론,미셸 로마노",2013,81,2
5735,11013,라보엠,멜로/로맨스,독일,로버트 돈헴,8.68,"니콜 카벨,안나 네트렙코,롤란도 빌라존,게오르게 폰 베르겐",2008,45,2
5736,11014,맥베스,공연,미국,에이드리언 노블,7.45,안나 네트렙코,2014,186,2
5737,11016,무간도2 - 혼돈의 시대,"범죄,드라마",홍콩,"유위강,맥조휘",8.69,"황추생,증지위",2003,366,1
